home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
SEA,KC,0,2017,T-Mobile Park,"Seattle, Washington","15,157",,MLB
LAD,ARI,1,2017,Dodger Stadium,"Los Angeles, California","40,997",,MLB
DET,SF,1,2017,Comerica Park,"Detroit, Michigan","27,210",,MLB
STL,MIA,1,2017,Busch Stadium,"St. Louis, Missouri","37,780",,MLB
CHC,MIL,0,2017,Wrigley Field,"Chicago, Illinois","41,576",,MLB
COL,CIN,0,2017,Coors Field,"Denver, Colorado","27,328",,MLB
PHI,PIT,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","33,059",,MLB
TOR,HOU,1,2017,Rogers Centre,"Toronto, Ontario","40,949",,MLB
CLE,SD,1,2017,Progressive Field,"Cleveland, Ohio","19,057",,MLB
TB,BOS,1,2017,Tropicana Field,"St. Petersburg, Florida","23,375",,MLB
MIN,BAL,1,2017,Target Field,"Minneapolis, Minnesota","19,706",,MLB
SEA,OAK,0,2017,T-Mobile Park,"Seattle, Washington","18,368",,MLB
LAD,ARI,1,2017,Dodger Stadium,"Los Angeles, California","41,999",,MLB
WSH,ATL,0,2017,Nationals Park,"Washington, D.C.","22,724",,MLB
CHC,PIT,1,2017,Wrigley Field,"Chicago, Illinois","41,294",,MLB
PHI,SD,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","38,533",,MLB
NYY,MIL,0,2017,Yankee Stadium,"Bronx, New York","43,472",,MLB
WSH,ATL,1,2017,Nationals Park,"Washington, D.C.","32,664",,MLB
TOR,HOU,0,2017,Rogers Centre,"Toronto, Ontario","37,332",,MLB
CLE,DET,1,2017,Progressive Field,"Cleveland, Ohio","32,307",,MLB
TB,BOS,0,2017,Tropicana Field,"St. Petersburg, Florida","24,842",,MLB
TEX,LAA,1,2017,Globe Life Park in Arlington,"Arlington, Texas","40,276",,MLB
MIN,BAL,1,2017,Target Field,"Minneapolis, Minnesota","28,668",,MLB
STL,NYM,0,2017,Busch Stadium,"St. Louis, Missouri","43,849",,MLB
COL,CHW,1,2017,Coors Field,"Denver, Colorado","38,386",,MLB
ARI,CIN,1,2017,Chase Field,"Phoenix, Arizona","27,006",,MLB
SEA,OAK,1,2017,T-Mobile Park,"Seattle, Washington","22,213",,MLB
LAD,KC,1,2017,Dodger Stadium,"Los Angeles, California","48,017",,MLB
SF,MIA,0,2017,Oracle Park,"San Francisco, California","41,510",,MLB
NYY,MIL,1,2017,Yankee Stadium,"Bronx, New York","40,224",,MLB
TOR,HOU,1,2017,Rogers Centre,"Toronto, Ontario","46,659",,MLB
MIN,BAL,0,2017,Target Field,"Minneapolis, Minnesota","26,323",,MLB
WSH,ATL,0,2017,Nationals Park,"Washington, D.C.","38,439",,MLB
PHI,SD,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","33,216",,MLB
STL,NYM,1,2017,Busch Stadium,"St. Louis, Missouri","44,013",,MLB
TB,BOS,1,2017,Tropicana Field,"St. Petersburg, Florida","23,419",,MLB
CLE,DET,1,2017,Progressive Field,"Cleveland, Ohio","34,726",,MLB
CHC,PIT,0,2017,Wrigley Field,"Chicago, Illinois","41,865",,MLB
LAD,KC,1,2017,Dodger Stadium,"Los Angeles, California","45,225",,MLB
TEX,LAA,1,2017,Globe Life Park in Arlington,"Arlington, Texas","36,817",,MLB
COL,CHW,0,2017,Coors Field,"Denver, Colorado","48,118",,MLB
SF,MIA,0,2017,Oracle Park,"San Francisco, California","41,480",,MLB
SEA,OAK,0,2017,T-Mobile Park,"Seattle, Washington","28,694",,MLB
ARI,CIN,0,2017,Chase Field,"Phoenix, Arizona","29,806",,MLB
NYY,MIL,0,2017,Yankee Stadium,"Bronx, New York","43,952",,MLB
TOR,HOU,0,2017,Rogers Centre,"Toronto, Ontario","46,622",,MLB
CHC,PIT,0,2017,Wrigley Field,"Chicago, Illinois","41,604",,MLB
TB,BOS,1,2017,Tropicana Field,"St. Petersburg, Florida","20,812",,MLB
WSH,ATL,1,2017,Nationals Park,"Washington, D.C.","35,030",,MLB
PHI,SD,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","21,184",,MLB
MIN,BAL,0,2017,Target Field,"Minneapolis, Minnesota","25,848",,MLB
STL,NYM,1,2017,Busch Stadium,"St. Louis, Missouri","42,925",,MLB
TEX,LAA,0,2017,Globe Life Park in Arlington,"Arlington, Texas","28,384",,MLB
COL,CHW,1,2017,Coors Field,"Denver, Colorado","36,541",,MLB
COL,CHW,1,2017,Coors Field,"Denver, Colorado","36,541",,MLB
SF,MIA,0,2017,Oracle Park,"San Francisco, California","41,516",,MLB
SEA,OAK,1,2017,T-Mobile Park,"Seattle, Washington","32,661",,MLB
LAD,KC,1,2017,Dodger Stadium,"Los Angeles, California","41,524",,MLB
ARI,CIN,0,2017,Chase Field,"Phoenix, Arizona","24,923",,MLB
CLE,DET,0,2017,Progressive Field,"Cleveland, Ohio","24,915",,MLB
BAL,CHC,0,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","34,335",,MLB
PIT,STL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","24,988",,MLB
BOS,NYY,1,2017,Fenway Park,"Boston, Massachusetts","37,570",,MLB
DET,TOR,0,2017,Comerica Park,"Detroit, Michigan","37,879",,MLB
CIN,WSH,0,2017,Great American Ball Park,"Cincinnati, Ohio","28,916",,MLB
NYM,COL,1,2017,Citi Field,"Queens, New York","27,582",,MLB
MIA,LAD,0,2017,Marlins Park,"Miami, Florida","21,858",,MLB
ATL,ARI,1,2017,Truist Park,"Atlanta, Georgia","38,852",,MLB
CHW,SEA,0,2017,Guaranteed Rate Field,"Chicago, Illinois","20,311",,MLB
MIL,PHI,1,2017,Miller Park,"Milwaukee, Wisconsin","41,941",,MLB
HOU,MIN,1,2017,Minute Maid Park,"Houston, Texas","38,006",,MLB
KC,TEX,0,2017,Kauffman Stadium,"Kansas City, Missouri","35,591",,MLB
OAK,CLE,1,2017,Oakland Coliseum,"Oakland, California","19,870",,MLB
LAA,TB,0,2017,Angel Stadium,"Anaheim, California","38,119",,MLB
SD,SF,0,2017,Petco Park,"San Diego, California","34,970",,MLB
BOS,NYY,0,2017,Fenway Park,"Boston, Massachusetts","36,936",,MLB
DET,TOR,1,2017,Comerica Park,"Detroit, Michigan","40,036",,MLB
BAL,CHC,0,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","40,258",,MLB
PIT,STL,0,2017,PNC Park,"Pittsburgh, Pennsylvania","35,658",,MLB
CHW,SEA,0,2017,Guaranteed Rate Field,"Chicago, Illinois","21,743",,MLB
MIL,PHI,1,2017,Miller Park,"Milwaukee, Wisconsin","37,950",,MLB
ATL,ARI,1,2017,Truist Park,"Atlanta, Georgia","41,627",,MLB
CIN,WSH,0,2017,Great American Ball Park,"Cincinnati, Ohio","36,462",,MLB
HOU,MIN,0,2017,Minute Maid Park,"Houston, Texas","41,038",,MLB
NYM,COL,1,2017,Citi Field,"Queens, New York","34,783",,MLB
MIA,LAD,0,2017,Marlins Park,"Miami, Florida","22,609",,MLB
KC,TEX,0,2017,Kauffman Stadium,"Kansas City, Missouri","32,907",,MLB
SD,SF,1,2017,Petco Park,"San Diego, California","36,266",,MLB
OAK,CLE,1,2017,Oakland Coliseum,"Oakland, California","33,021",,MLB
LAA,TB,0,2017,Angel Stadium,"Anaheim, California","38,515",,MLB
BOS,NYY,0,2017,Fenway Park,"Boston, Massachusetts","37,343",,MLB
DET,TOR,1,2017,Comerica Park,"Detroit, Michigan","37,173",,MLB
CIN,WSH,0,2017,Great American Ball Park,"Cincinnati, Ohio","25,712",,MLB
NYM,COL,0,2017,Citi Field,"Queens, New York","28,745",,MLB
MIA,LAD,0,2017,Marlins Park,"Miami, Florida","22,119",,MLB
BAL,CHC,0,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","31,105",,MLB
ATL,ARI,1,2017,Truist Park,"Atlanta, Georgia","36,637",,MLB
PIT,STL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","29,247",,MLB
CHW,SEA,0,2017,Guaranteed Rate Field,"Chicago, Illinois","24,502",,MLB
MIL,PHI,0,2017,Miller Park,"Milwaukee, Wisconsin","41,747",,MLB
HOU,MIN,1,2017,Minute Maid Park,"Houston, Texas","38,253",,MLB
KC,TEX,1,2017,Kauffman Stadium,"Kansas City, Missouri","23,163",,MLB
LAA,TB,1,2017,Angel Stadium,"Anaheim, California","36,178",,MLB
OAK,CLE,1,2017,Oakland Coliseum,"Oakland, California","25,509",,MLB
SD,SF,1,2017,Petco Park,"San Diego, California","30,561",,MLB
BOS,NYY,1,2017,Fenway Park,"Boston, Massachusetts","36,719",,MLB
CIN,WSH,0,2017,Great American Ball Park,"Cincinnati, Ohio","17,574",,MLB
BOS,TOR,0,2017,Fenway Park,"Boston, Massachusetts","36,144",,MLB
BAL,TEX,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","14,922",,MLB
PIT,MIL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","18,506",,MLB
NYM,STL,0,2017,Citi Field,"Queens, New York","29,977",,MLB
MIA,PHI,1,2017,Marlins Park,"Miami, Florida","17,146",,MLB
ATL,CHC,0,2017,Truist Park,"Atlanta, Georgia","41,256",,MLB
MIN,NYY,1,2017,Target Field,"Minneapolis, Minnesota","27,566",,MLB
HOU,SEA,0,2017,Minute Maid Park,"Houston, Texas","24,701",,MLB
KC,DET,0,2017,Kauffman Stadium,"Kansas City, Missouri","26,359",,MLB
COL,SD,1,2017,Coors Field,"Denver, Colorado","37,561",,MLB
OAK,TB,0,2017,Oakland Coliseum,"Oakland, California","9,736",,MLB
SF,CLE,0,2017,Oracle Park,"San Francisco, California","39,538",,MLB
BAL,TEX,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","18,119",,MLB
PIT,MIL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","20,462",,MLB
CIN,ARI,0,2017,Great American Ball Park,"Cincinnati, Ohio","19,989",,MLB
NYM,STL,0,2017,Citi Field,"Queens, New York","29,964",,MLB
MIA,PHI,0,2017,Marlins Park,"Miami, Florida","18,176",,MLB
ATL,CHC,0,2017,Truist Park,"Atlanta, Georgia","41,541",,MLB
MIN,NYY,0,2017,Target Field,"Minneapolis, Minnesota","33,114",,MLB
BOS,TOR,1,2017,Fenway Park,"Boston, Massachusetts","36,488",,MLB
CHW,LAD,0,2017,Guaranteed Rate Field,"Chicago, Illinois","23,088",,MLB
HOU,SEA,1,2017,Minute Maid Park,"Houston, Texas","27,111",,MLB
KC,DET,0,2017,Kauffman Stadium,"Kansas City, Missouri","22,908",,MLB
COL,SD,1,2017,Coors Field,"Denver, Colorado","40,101",,MLB
OAK,TB,0,2017,Oakland Coliseum,"Oakland, California","15,231",,MLB
LAA,WSH,0,2017,Angel Stadium,"Anaheim, California","43,345",,MLB
SF,CLE,1,2017,Oracle Park,"San Francisco, California","39,151",,MLB
ATL,CHC,0,2017,Truist Park,"Atlanta, Georgia","40,054",,MLB
MIA,PHI,0,2017,Marlins Park,"Miami, Florida","31,854",,MLB
MIN,NYY,1,2017,Target Field,"Minneapolis, Minnesota","33,380",,MLB
HOU,SEA,0,2017,Minute Maid Park,"Houston, Texas","35,191",,MLB
COL,SD,1,2017,Coors Field,"Denver, Colorado","37,128",,MLB
OAK,TB,1,2017,Oakland Coliseum,"Oakland, California","17,019",,MLB
SF,CLE,1,2017,Oracle Park,"San Francisco, California","41,067",,MLB
NYM,STL,1,2017,Citi Field,"Queens, New York","32,228",,MLB
BAL,TEX,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","15,693",,MLB
PIT,MIL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","24,401",,MLB
BOS,TOR,1,2017,Fenway Park,"Boston, Massachusetts","37,360",,MLB
CIN,ARI,1,2017,Great American Ball Park,"Cincinnati, Ohio","16,573",,MLB
CHW,LAD,0,2017,Guaranteed Rate Field,"Chicago, Illinois","24,907",,MLB
KC,DET,1,2017,Kauffman Stadium,"Kansas City, Missouri","30,105",,MLB
LAA,WSH,1,2017,Angel Stadium,"Anaheim, California","41,065",,MLB
NYM,STL,1,2017,Citi Field,"Queens, New York","39,640",,MLB
CIN,ARI,0,2017,Great American Ball Park,"Cincinnati, Ohio","19,711",,MLB
PIT,MIL,1,2017,PNC Park,"Pittsburgh, Pennsylvania","33,493",,MLB
BOS,TOR,0,2017,Fenway Park,"Boston, Massachusetts","37,094",,MLB
BAL,TEX,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","14,691",,MLB
KC,DET,1,2017,Kauffman Stadium,"Kansas City, Missouri","29,018",,MLB
SEA,NYY,0,2017,T-Mobile Park,"Seattle, Washington","35,175",,MLB
LAD,ATL,0,2017,Dodger Stadium,"Los Angeles, California","45,636",,MLB
SF,SD,0,2017,Oracle Park,"San Francisco, California","41,166",,MLB
CHC,STL,0,2017,Wrigley Field,"Chicago, Illinois","42,186",,MLB
BAL,HOU,0,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","25,784",,MLB
PHI,MIL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","17,550",,MLB
CLE,TOR,1,2017,Progressive Field,"Cleveland, Ohio","34,284",,MLB
CIN,MIA,0,2017,Great American Ball Park,"Cincinnati, Ohio","21,851",,MLB
NYM,OAK,1,2017,Citi Field,"Queens, New York","26,969",,MLB
TB,TEX,0,2017,Tropicana Field,"St. Petersburg, Florida","24,461",,MLB
MIN,DET,0,2017,Target Field,"Minneapolis, Minnesota","22,369",,MLB
KC,CHW,1,2017,Kauffman Stadium,"Kansas City, Missouri","29,647",,MLB
COL,PIT,0,2017,Coors Field,"Denver, Colorado","41,192",,MLB
ARI,WSH,1,2017,Chase Field,"Phoenix, Arizona","37,858",,MLB
LAA,BOS,0,2017,Angel Stadium,"Anaheim, California","37,714",,MLB
SEA,NYY,0,2017,T-Mobile Park,"Seattle, Washington","34,073",,MLB
LAD,ATL,0,2017,Dodger Stadium,"Los Angeles, California","46,083",,MLB
SF,SD,0,2017,Oracle Park,"San Francisco, California","41,145",,MLB
CHC,STL,1,2017,Wrigley Field,"Chicago, Illinois","41,969",,MLB
SF,SD,1,2017,Oracle Park,"San Francisco, California","40,936",,MLB
BAL,HOU,0,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","32,524",,MLB
PHI,MIL,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","17,712",,MLB
CLE,TOR,1,2017,Progressive Field,"Cleveland, Ohio","34,569",,MLB
MIN,DET,1,2017,Target Field,"Minneapolis, Minnesota","33,700",,MLB
CIN,MIA,0,2017,Great American Ball Park,"Cincinnati, Ohio","24,099",,MLB
NYM,OAK,1,2017,Citi Field,"Queens, New York","39,629",,MLB
TB,TEX,0,2017,Tropicana Field,"St. Petersburg, Florida","20,568",,MLB
KC,CHW,1,2017,Kauffman Stadium,"Kansas City, Missouri","34,088",,MLB
COL,PIT,1,2017,Coors Field,"Denver, Colorado","48,235",,MLB
ARI,WSH,0,2017,Chase Field,"Phoenix, Arizona","39,176",,MLB
LAA,BOS,1,2017,Angel Stadium,"Anaheim, California","43,829",,MLB
SEA,NYY,1,2017,T-Mobile Park,"Seattle, Washington","46,197",,MLB
LAD,ATL,1,2017,Dodger Stadium,"Los Angeles, California","47,497",,MLB
CLE,TOR,1,2017,Progressive Field,"Cleveland, Ohio","30,701",,MLB
CIN,MIA,1,2017,Great American Ball Park,"Cincinnati, Ohio","20,526",,MLB
NYM,OAK,0,2017,Citi Field,"Queens, New York","29,037",,MLB
TB,TEX,0,2017,Tropicana Field,"St. Petersburg, Florida","16,954",,MLB
TB,TEX,0,2017,Tropicana Field,"St. Petersburg, Florida","16,954",,MLB
BAL,HOU,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","21,533",,MLB
PHI,MIL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","21,258",,MLB
MIN,DET,0,2017,Target Field,"Minneapolis, Minnesota","28,373",,MLB
KC,CHW,1,2017,Kauffman Stadium,"Kansas City, Missouri","23,184",,MLB
COL,PIT,1,2017,Coors Field,"Denver, Colorado","40,118",,MLB
LAA,BOS,1,2017,Angel Stadium,"Anaheim, California","40,471",,MLB
SF,SD,0,2017,Oracle Park,"San Francisco, California","41,372",,MLB
SEA,NYY,0,2017,T-Mobile Park,"Seattle, Washington","38,503",,MLB
LAD,ATL,1,2017,Dodger Stadium,"Los Angeles, California","44,701",,MLB
ARI,WSH,0,2017,Chase Field,"Phoenix, Arizona","32,720",,MLB
CHC,STL,1,2017,Wrigley Field,"Chicago, Illinois","41,582",,MLB
CHC,CHW,0,2017,Wrigley Field,"Chicago, Illinois","40,849",,MLB
PHI,HOU,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","17,567",,MLB
TOR,OAK,1,2017,Rogers Centre,"Toronto, Ontario","39,613",,MLB
CLE,CIN,1,2017,Progressive Field,"Cleveland, Ohio","21,500",,MLB
DET,KC,0,2017,Comerica Park,"Detroit, Michigan","26,415",,MLB
TB,BAL,0,2017,Tropicana Field,"St. Petersburg, Florida","15,187",,MLB
STL,COL,1,2017,Busch Stadium,"St. Louis, Missouri","40,486",,MLB
TEX,MIA,0,2017,Globe Life Park in Arlington,"Arlington, Texas","24,654",,MLB
ARI,ATL,1,2017,Chase Field,"Phoenix, Arizona","20,862",,MLB
SEA,BOS,1,2017,T-Mobile Park,"Seattle, Washington","29,262",,MLB
LAD,MIN,1,2017,Dodger Stadium,"Los Angeles, California","47,754",,MLB
SD,NYM,0,2017,Petco Park,"San Diego, California","23,325",,MLB
SF,PIT,0,2017,Oracle Park,"San Francisco, California","40,030",,MLB
CHC,CHW,1,2017,Wrigley Field,"Chicago, Illinois","40,717",,MLB
NYY,CIN,1,2017,Yankee Stadium,"Bronx, New York","44,268",,MLB
WSH,MIL,0,2017,Nationals Park,"Washington, D.C.","28,428",,MLB
PHI,HOU,0,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","17,176",,MLB
TOR,OAK,1,2017,Rogers Centre,"Toronto, Ontario","40,624",,MLB
CLE,LAA,1,2017,Progressive Field,"Cleveland, Ohio","22,364",,MLB
DET,KC,0,2017,Comerica Park,"Detroit, Michigan","27,259",,MLB
TB,BAL,1,2017,Tropicana Field,"St. Petersburg, Florida","12,471",,MLB
TEX,MIA,1,2017,Globe Life Park in Arlington,"Arlington, Texas","25,074",,MLB
STL,COL,1,2017,Busch Stadium,"St. Louis, Missouri","41,514",,MLB
ARI,ATL,0,2017,Chase Field,"Phoenix, Arizona","25,069",,MLB
SEA,BOS,1,2017,T-Mobile Park,"Seattle, Washington","28,992",,MLB
LAD,MIN,1,2017,Dodger Stadium,"Los Angeles, California","44,403",,MLB
SD,NYM,0,2017,Petco Park,"San Diego, California","28,024",,MLB
SF,PIT,1,2017,Oracle Park,"San Francisco, California","41,232",,MLB
TB,BAL,1,2017,Tropicana Field,"St. Petersburg, Florida","18,430",,MLB
NYY,CIN,1,2017,Yankee Stadium,"Bronx, New York","42,421",,MLB
SEA,BOS,0,2017,T-Mobile Park,"Seattle, Washington","39,797",,MLB
ARI,ATL,1,2017,Chase Field,"Phoenix, Arizona","25,836",,MLB
SF,PIT,1,2017,Oracle Park,"San Francisco, California","41,038",,MLB
WSH,MIL,1,2017,Nationals Park,"Washington, D.C.","35,296",,MLB
PHI,HOU,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","19,718",,MLB
TOR,OAK,1,2017,Rogers Centre,"Toronto, Ontario","41,984",,MLB
CLE,LAA,1,2017,Progressive Field,"Cleveland, Ohio","22,658",,MLB
DET,KC,0,2017,Comerica Park,"Detroit, Michigan","29,073",,MLB
CLE,LAA,1,2017,Progressive Field,"Cleveland, Ohio","22,658",,MLB
CHW,CHC,0,2017,Guaranteed Rate Field,"Chicago, Illinois","38,517",,MLB
TEX,MIA,0,2017,Globe Life Park in Arlington,"Arlington, Texas","26,471",,MLB
STL,COL,1,2017,Busch Stadium,"St. Louis, Missouri","38,162",,MLB
LAD,MIN,1,2017,Dodger Stadium,"Los Angeles, California","50,941",,MLB
SD,NYM,1,2017,Petco Park,"San Diego, California","19,281",,MLB
WSH,MIL,1,2017,Nationals Park,"Washington, D.C.","32,118",,MLB
CLE,LAA,1,2017,Progressive Field,"Cleveland, Ohio","28,083",,MLB
TOR,OAK,1,2017,Rogers Centre,"Toronto, Ontario","47,484",,MLB
NYY,TB,1,2017,Yankee Stadium,"Bronx, New York","44,033",,MLB
MIA,CIN,1,2017,Marlins Park,"Miami, Florida","19,986",,MLB
CHW,CHC,0,2017,Guaranteed Rate Field,"Chicago, Illinois","39,422",,MLB
STL,ARI,0,2017,Busch Stadium,"St. Louis, Missouri","39,208",,MLB
SD,NYM,1,2017,Petco Park,"San Diego, California","26,262",,MLB
NYY,TB,1,2017,Yankee Stadium,"Bronx, New York","40,470",,MLB
PHI,ATL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","17,177",,MLB
TOR,LAA,0,2017,Rogers Centre,"Toronto, Ontario","39,828",,MLB
BOS,KC,0,2017,Fenway Park,"Boston, Massachusetts","37,321",,MLB
DET,HOU,0,2017,Comerica Park,"Detroit, Michigan","30,358",,MLB
MIA,CIN,1,2017,Marlins Park,"Miami, Florida","17,440",,MLB
TEX,BAL,1,2017,Globe Life Park in Arlington,"Arlington, Texas","36,270",,MLB
CHW,CLE,0,2017,Guaranteed Rate Field,"Chicago, Illinois","20,387",,MLB
MIL,CHC,1,2017,Miller Park,"Milwaukee, Wisconsin","42,574",,MLB
STL,ARI,1,2017,Busch Stadium,"St. Louis, Missouri","41,230",,MLB
OAK,MIN,0,2017,Oakland Coliseum,"Oakland, California","17,727",,MLB
SEA,NYM,0,2017,T-Mobile Park,"Seattle, Washington","34,543",,MLB
LAD,SF,1,2017,Dodger Stadium,"Los Angeles, California","51,426",,MLB
SD,PIT,1,2017,Petco Park,"San Diego, California","24,215",,MLB
NYY,TB,1,2017,Yankee Stadium,"Bronx, New York","43,015",,MLB
TOR,LAA,0,2017,Rogers Centre,"Toronto, Ontario","46,502",,MLB
LAD,SF,1,2017,Dodger Stadium,"Los Angeles, California","47,792",,MLB
SEA,NYM,1,2017,T-Mobile Park,"Seattle, Washington","33,519",,MLB
DET,HOU,1,2017,Comerica Park,"Detroit, Michigan","33,766",,MLB
WSH,COL,0,2017,Nationals Park,"Washington, D.C.","33,989",,MLB
PHI,ATL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","28,162",,MLB
BOS,KC,1,2017,Fenway Park,"Boston, Massachusetts","36,912",,MLB
CHW,CLE,0,2017,Guaranteed Rate Field,"Chicago, Illinois","30,115",,MLB
MIL,CHC,0,2017,Miller Park,"Milwaukee, Wisconsin","44,709",,MLB
MIA,CIN,1,2017,Marlins Park,"Miami, Florida","20,297",,MLB
STL,ARI,0,2017,Busch Stadium,"St. Louis, Missouri","48,052",,MLB
TEX,BAL,0,2017,Globe Life Park in Arlington,"Arlington, Texas","44,658",,MLB
SD,PIT,1,2017,Petco Park,"San Diego, California","37,286",,MLB
OAK,MIN,1,2017,Oakland Coliseum,"Oakland, California","27,047",,MLB
NYY,TB,0,2017,Yankee Stadium,"Bronx, New York","41,547",,MLB
TOR,LAA,1,2017,Rogers Centre,"Toronto, Ontario","46,852",,MLB
DET,HOU,1,2017,Comerica Park,"Detroit, Michigan","31,970",,MLB
MIA,CIN,0,2017,Marlins Park,"Miami, Florida","19,747",,MLB
BOS,KC,0,2017,Fenway Park,"Boston, Massachusetts","36,480",,MLB
PHI,ATL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","20,680",,MLB
WSH,COL,0,2017,Nationals Park,"Washington, D.C.","33,248",,MLB
CHW,CLE,1,2017,Guaranteed Rate Field,"Chicago, Illinois","28,152",,MLB
MIL,CHC,0,2017,Miller Park,"Milwaukee, Wisconsin","44,269",,MLB
STL,ARI,1,2017,Busch Stadium,"St. Louis, Missouri","40,827",,MLB
TEX,BAL,0,2017,Globe Life Park in Arlington,"Arlington, Texas","32,437",,MLB
OAK,MIN,1,2017,Oakland Coliseum,"Oakland, California","16,790",,MLB
SEA,NYM,1,2017,T-Mobile Park,"Seattle, Washington","31,162",,MLB
SD,PIT,0,2017,Petco Park,"San Diego, California","30,267",,MLB
WSH,COL,1,2017,Nationals Park,"Washington, D.C.","32,118",,MLB
LAD,SF,1,2017,Dodger Stadium,"Los Angeles, California","53,495",,MLB
PHI,ATL,1,2017,Citizens Bank Park,"Philadelphia, Pennsylvania","20,297",,MLB
BOS,CLE,1,2017,Fenway Park,"Boston, Massachusetts","37,169",,MLB
BAL,KC,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","20,663",,MLB
NYY,DET,1,2017,Yankee Stadium,"Bronx, New York","39,904",,MLB
MIA,WSH,0,2017,Marlins Park,"Miami, Florida","18,962",,MLB
TEX,SEA,0,2017,Globe Life Park in Arlington,"Arlington, Texas","22,294",,MLB
CHW,TOR,1,2017,Guaranteed Rate Field,"Chicago, Illinois","13,023",,MLB
HOU,TB,1,2017,Minute Maid Park,"Houston, Texas","24,154",,MLB
OAK,SF,1,2017,Oakland Coliseum,"Oakland, California","38,391",,MLB
BAL,KC,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","20,931",,MLB
NYY,DET,0,2017,Yankee Stadium,"Bronx, New York","43,238",,MLB
PIT,CIN,0,2017,PNC Park,"Pittsburgh, Pennsylvania","22,403",,MLB
BOS,CLE,1,2017,Fenway Park,"Boston, Massachusetts","37,126",,MLB
MIA,WSH,1,2017,Marlins Park,"Miami, Florida","17,742",,MLB
ATL,LAD,0,2017,Truist Park,"Atlanta, Georgia","32,174",,MLB
MIL,STL,1,2017,Miller Park,"Milwaukee, Wisconsin","30,150",,MLB
TEX,SEA,0,2017,Globe Life Park in Arlington,"Arlington, Texas","21,200",,MLB
CHC,ARI,1,2017,Wrigley Field,"Chicago, Illinois","40,709",,MLB
CHW,TOR,0,2017,Guaranteed Rate Field,"Chicago, Illinois","14,622",,MLB
HOU,TB,0,2017,Minute Maid Park,"Houston, Texas","22,985",,MLB
COL,NYM,1,2017,Coors Field,"Denver, Colorado","36,698",,MLB
OAK,SF,0,2017,Oakland Coliseum,"Oakland, California","38,871",,MLB
LAA,PHI,1,2017,Angel Stadium,"Anaheim, California","36,344",,MLB
SD,MIN,1,2017,Petco Park,"San Diego, California","24,491",,MLB
NYY,DET,0,2017,Yankee Stadium,"Bronx, New York","43,379",,MLB
CHW,TOR,0,2017,Guaranteed Rate Field,"Chicago, Illinois","20,878",,MLB
SD,MIN,0,2017,Petco Park,"San Diego, California","23,806",,MLB
BAL,KC,1,2017,Oriole Park at Camden Yards,"Baltimore, Maryland","14,984",,MLB
PIT,CIN,0,2017,PNC Park,"Pittsburgh, Pennsylvania","22,367",,MLB
MIA,WSH,1,2017,Marlins Park,"Miami, Florida","17,890",,MLB
ATL,LAD,1,2017,Truist Park,"Atlanta, Georgia","28,107",,MLB
TEX,SEA,1,2017,Globe Life Park in Arlington,"Arlington, Texas","23,041",,MLB
CHC,ARI,0,2017,Wrigley Field,"Chicago, Illinois","41,321",,MLB
MIL,STL,0,2017,Miller Park,"Milwaukee, Wisconsin","34,433",,MLB
HOU,TB,0,2017,Minute Maid Park,"Houston, Texas","26,722",,MLB
COL,NYM,0,2017,Coors Field,"Denver, Colorado","36,945",,MLB
LAA,PHI,1,2017,Angel Stadium,"Anaheim, California","34,623",,MLB
SF,OAK,0,2017,Oracle Park,"San Francisco, California","40,635",,MLB
MIL,STL,1,2017,Miller Park,"Milwaukee, Wisconsin","40,170",,MLB
CHC,ARI,0,2017,Wrigley Field,"Chicago, Illinois","39,525",,MLB
